년도,분기,개수
1999,4,"13,252"
1999,4,0
1999,4,0
1999,4,0
1999,4,"29,429"
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,"3,408"
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,4,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,4
1999,2,1
1999,2,1
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,5
1999,2,1
1999,2,2
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,3
1999,2,2
1999,2,1
1999,2,1
1999,2,0
1999,2,1
1999,2,1
1999,2,3
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,3
1999,2,3
1999,2,8
1999,2,5
1999,2,13
1999,2,2
1999,2,2
1999,2,0
1999,2,1
1999,2,0
1999,2,27
1999,2,10
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,3,0
1999,2,0
1999,3,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,2
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,1
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,1,101
1999,1,383
1999,1,21
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,30
1999,1,0
1999,1,264
1999,1,90
1999,1,5
1999,1,0
1999,1,0
1999,1,0
1999,1,280
1999,1,60
1999,1,9
1999,1,0
1999,1,0
1999,1,147
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,144
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,39
1999,1,0
1999,1,117
1999,1,0
1999,1,356
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,111
1999,1,140
1999,1,0
1999,1,594
1999,1,0
1999,1,0
1999,1,"1,681"
1999,1,0
1999,1,0
1999,1,"1,195"
1999,1,361
1999,1,"1,909"
1999,1,510
1999,1,0
1999,1,"1,791"
1999,1,126
1999,1,184
1999,1,16
1999,1,252
1999,1,526
1999,1,0
1999,1,595
1999,1,396
1999,1,0
1999,1,0
1999,1,0
1999,1,71
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,84
1999,1,0
1999,1,0
1999,1,0
1999,1,961
1999,1,165
1999,1,588
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,717
1999,1,99
1999,1,9
1999,1,0
1999,1,82
1999,1,28
1999,1,0
1999,2,"2,389"
1999,2,65
1999,2,7
1999,2,0
1999,2,58
1999,2,2
1999,2,0
1999,3,"1,659"
1999,3,40
1999,3,2
1999,3,0
1999,3,43
1999,3,10
1999,3,0
1999,4,"5,065"
1999,4,207
1999,4,7
1999,4,0
1999,4,118
1999,4,19
1999,4,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,191
1999,1,0
1999,1,0
1999,1,27
1999,1,0
1999,1,0
1999,1,27
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,190
1999,1,0
1999,1,0
1999,1,78
1999,1,0
1999,1,0
1999,1,168
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,70
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,"4,151"
1999,1,"1,236"
1999,1,0
1999,1,0
1999,1,398
1999,1,0
1999,1,0
1999,1,111
1999,1,"2,933"
1999,1,0
1999,1,168
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,204
1999,1,0
1999,1,24
1999,1,"2,057"
1999,1,0
1999,1,"1,155"
1999,1,"1,413"
1999,1,104
1999,1,0
1999,1,0
1999,1,0
1999,1,"3,369"
1999,1,504
1999,1,0
1999,1,0
1999,1,0
1999,1,204
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,"3,435"
1999,1,0
1999,1,139
1999,1,81
1999,1,39
1999,1,31
1999,1,0
1999,1,134
1999,1,67
1999,1,71
1999,1,18
1999,1,0
1999,1,1
1999,1,5
1999,1,4
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,4
1999,1,0
1999,1,2
1999,1,2
1999,1,2
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,7
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,2
1999,1,0
1999,1,1
1999,1,0
1999,1,8
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,40
1999,1,1
1999,1,0
1999,1,4
1999,1,0
1999,1,37
1999,1,7
1999,1,2
1999,1,16
1999,1,2
1999,1,0
1999,1,10
1999,1,0
1999,1,2
1999,1,0
1999,1,2
1999,1,5
1999,1,0
1999,1,3
1999,1,4
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,2
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,9
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,4
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,2
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,2
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,20
1999,1,0
1999,1,0
1999,1,13
1999,1,0
1999,1,0
1999,1,0
1999,1,51
1999,1,0
1999,1,2
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,0
1999,1,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,1
1999,2,0
1999,2,0
1999,2,1
1999,2,1
1999,2,5
1999,2,0
1999,2,0
1999,2,9
1999,2,0
1999,2,3
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,3,0
1999,3,0
1999,3,0
1999,4,0
1999,4,0
1999,4,0
1999,3,0
1999,3,0
1999,3,0
1999,4,0
1999,4,0
1999,4,0
1999,2,0
1999,2,1
1999,2,1
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
1999,2,0
